date  time
2018-05-18	04-23-23
2018-05-18	04-23-24
2018-05-18	04-23-24
2018-05-18	04-23-25
2018-05-18	04-23-26
2018-05-18	04-23-26
2018-05-18	04-23-27
2018-05-18	04-23-27
2018-05-18	04-23-28
2018-05-18	04-23-28
2018-05-18	04-23-29
2018-05-18	04-23-30
2018-05-18	04-23-31
2018-05-18	04-23-33
2018-05-18	04-23-34
2018-05-18	04-23-34
2018-05-18	04-23-35
2018-05-18	04-23-35
2018-05-18	04-23-35
2018-05-18	04-23-35
2018-05-18	04-23-35
2018-05-18	04-23-36
2018-05-18	04-23-37
2018-05-18	04-23-38
2018-05-18	04-23-38
2018-05-18	04-23-38
2018-05-18	04-23-42
2018-05-18	04-23-44
2018-05-18	04-23-44
2018-05-18	04-23-44
2018-05-18	04-23-44
2018-05-18	04-23-45
2018-05-18	04-23-45
2018-05-18	04-23-46
2018-05-18	04-23-47
2018-05-18	04-23-47
2018-05-18	04-23-47
2018-05-18	04-23-48
2018-05-18	04-23-49
2018-05-18	04-23-50
2018-05-18	04-23-52
2018-05-18	04-23-52
2018-05-18	04-23-53
2018-05-18	04-23-54
2018-05-18	04-23-54
2018-05-18	04-23-56
2018-05-18	04-23-56
2018-05-18	04-23-57
2018-05-18	04-23-57
2018-05-18	04-23-57
2018-05-18	04-23-59
2018-05-18	04-24-00
2018-05-18	04-24-00
2018-05-18	04-24-00
2018-05-18	04-24-01
2018-05-18	04-24-02
2018-05-18	04-24-02
2018-05-18	04-24-02
2018-05-18	04-24-03
2018-05-18	04-24-03
2018-05-18	04-24-04
2018-05-18	04-24-06
2018-05-18	04-24-06
2018-05-18	04-24-11
2018-05-18	04-24-12
2018-05-18	04-24-13
2018-05-18	04-24-14
2018-05-18	04-24-14
2018-05-18	04-24-14
2018-05-18	04-24-15
2018-05-18	04-24-17
2018-05-18	04-24-19
2018-05-18	04-24-19
2018-05-18	04-24-20
2018-05-18	04-24-20
2018-05-18	04-24-21
2018-05-18	04-24-22
2018-05-18	04-24-23
2018-05-18	04-24-25
2018-05-18	04-24-26
2018-05-18	04-24-27
2018-05-18	04-24-27
2018-05-18	04-24-29
2018-05-18	04-24-30
2018-05-18	04-24-33
2018-05-18	04-24-37
2018-05-18	04-24-38
2018-05-18	04-24-38
2018-05-18	04-24-39
2018-05-18	04-24-41
2018-05-18	04-24-42
2018-05-18	04-24-43
2018-05-18	04-24-46
2018-05-18	04-24-46
2018-05-18	04-24-47
2018-05-18	04-24-49
2018-05-18	04-24-50
2018-05-18	04-24-52
2018-05-18	04-24-53
2018-05-18	04-24-54
2018-05-18	04-24-54
2018-05-18	04-24-54
2018-05-18	04-24-55
2018-05-18	04-24-56
2018-05-18	04-25-01
2018-05-18	04-25-02
2018-05-18	04-25-04
2018-05-18	04-25-04
2018-05-18	04-25-04
2018-05-18	04-25-05
2018-05-18	04-25-06
2018-05-18	04-25-10
2018-05-18	04-25-12
2018-05-18	04-25-14
2018-05-18	04-25-18
2018-05-18	04-25-19
2018-05-18	04-25-21
2018-05-18	04-25-28
2018-05-18	04-25-29
2018-05-18	04-25-30
2018-05-18	04-25-30
2018-05-18	04-25-30
2018-05-18	04-25-32
2018-05-18	04-25-33
2018-05-18	04-25-34
2018-05-18	04-25-36
2018-05-18	04-25-37
2018-05-18	04-25-37
2018-05-18	04-25-37
2018-05-18	04-25-40
2018-05-18	04-25-41
2018-05-18	04-25-45
2018-05-18	04-25-46
2018-05-18	04-25-46
2018-05-18	04-25-53
2018-05-18	04-25-53
2018-05-18	04-25-55
2018-05-18	04-25-56
2018-05-18	04-25-59
2018-05-18	04-26-06
2018-05-18	04-26-07
2018-05-18	04-26-07
2018-05-18	04-26-08
2018-05-18	04-26-08
2018-05-18	04-26-11
2018-05-18	04-26-15
2018-05-18	04-26-17
2018-05-18	04-26-19
2018-05-18	04-26-22
2018-05-18	04-26-22
2018-05-18	04-26-23
2018-05-18	04-26-24
2018-05-18	04-26-28
2018-05-18	04-26-30
2018-05-18	04-26-30
2018-05-18	04-26-31
2018-05-18	04-26-36
2018-05-18	04-26-41
2018-05-18	04-26-43
2018-05-18	04-26-43
2018-05-18	04-26-44
2018-05-18	04-26-44
2018-05-18	04-26-55
2018-05-18	04-26-56
2018-05-18	04-26-59
2018-05-18	04-27-07
2018-05-18	04-27-11
2018-05-18	04-27-11
2018-05-18	04-27-14
2018-05-18	04-27-16
2018-05-18	04-27-17
2018-05-18	04-27-17
2018-05-18	04-27-19
2018-05-18	04-27-19
2018-05-18	04-27-21
2018-05-18	04-27-24
2018-05-18	04-27-24
2018-05-18	04-27-25
2018-05-18	04-27-27
2018-05-18	04-27-27
2018-05-18	04-27-36
2018-05-18	04-27-54
2018-05-18	04-28-00
2018-05-18	04-28-01
2018-05-18	04-28-02
2018-05-18	04-28-02
2018-05-18	04-28-05
2018-05-18	04-28-06
2018-05-18	04-28-09
2018-05-18	04-28-12
2018-05-18	04-28-18
2018-05-18	04-28-18
2018-05-18	04-28-24
2018-05-18	04-28-32
2018-05-18	04-28-34
2018-05-18	04-28-35
2018-05-18	04-28-37
2018-05-18	04-28-48
2018-05-18	04-28-48
2018-05-18	04-28-55
2018-05-18	04-28-55
2018-05-18	04-29-06
2018-05-18	04-29-13
2018-05-18	04-29-14
2018-05-18	04-29-16
2018-05-18	04-29-32
2018-05-18	04-29-43
2018-05-18	04-29-49
2018-05-18	04-30-08
2018-05-18	04-30-16
2018-05-18	04-30-16
2018-05-18	04-30-28
2018-05-18	04-30-37
2018-05-18	04-31-05
2018-05-18	04-31-05
2018-05-18	04-31-16
2018-05-18	04-31-23
2018-05-18	04-31-52
2018-05-18	04-31-53
2018-05-18	04-32-14
2018-05-18	04-32-37
2018-05-18	04-32-56
2018-05-18	04-33-08
2018-05-18	04-33-15
2018-05-18	04-33-30
2018-05-18	04-33-46
2018-05-18	04-33-58
2018-05-18	04-34-04
2018-05-18	04-34-07
2018-05-18	04-34-08
2018-05-18	04-34-08
2018-05-18	04-34-14
2018-05-18	04-34-15
2018-05-18	04-34-20
2018-05-18	04-34-24
2018-05-18	04-34-30
2018-05-18	04-34-30
2018-05-18	04-34-31
2018-05-18	04-34-32
2018-05-18	04-34-36
2018-05-18	04-34-56
2018-05-18	04-34-57
2018-05-18	04-34-59
2018-05-18	04-35-01
2018-05-18	04-35-17
2018-05-18	04-35-18
2018-05-18	04-35-21
2018-05-18	04-35-22
2018-05-18	04-35-24
2018-05-18	04-35-25
2018-05-18	04-35-26
2018-05-18	04-35-40
2018-05-18	04-35-42
2018-05-18	04-35-50
2018-05-18	04-35-51
2018-05-18	04-36-09
2018-05-18	04-36-10
2018-05-18	04-36-11
2018-05-18	04-36-13
2018-05-18	04-36-19
2018-05-18	04-36-28
2018-05-18	04-36-29
2018-05-18	04-36-29
2018-05-18	04-36-30
2018-05-18	04-36-30
2018-05-18	04-36-30
2018-05-18	04-36-34
2018-05-18	04-36-35
2018-05-18	04-36-44
2018-05-18	04-36-46
2018-05-18	04-36-46
2018-05-18	04-36-48
2018-05-18	04-36-48
2018-05-18	04-36-50
2018-05-18	04-36-52
2018-05-18	04-36-53
2018-05-18	04-36-56
2018-05-18	04-36-57
2018-05-18	04-36-57
2018-05-18	04-36-59
2018-05-18	04-37-00
2018-05-18	04-37-02
2018-05-18	04-37-02
2018-05-18	04-37-05
2018-05-18	04-37-06
2018-05-18	04-37-08
2018-05-18	04-37-09
2018-05-18	04-37-12
2018-05-18	04-37-12
2018-05-18	04-37-13
2018-05-18	04-37-15
2018-05-18	04-37-15
2018-05-18	04-37-16
2018-05-18	04-37-17
2018-05-18	04-37-18
2018-05-18	04-37-19
2018-05-18	04-37-19
2018-05-18	04-37-19
2018-05-18	04-37-24
2018-05-18	04-37-26
2018-05-18	04-37-27
2018-05-18	04-37-27
2018-05-18	04-37-27
2018-05-18	04-37-28
2018-05-18	04-37-28
2018-05-18	04-37-31
2018-05-18	04-37-31
2018-05-18	04-37-31
2018-05-18	04-37-33
2018-05-18	04-37-33
2018-05-18	04-37-36
2018-05-18	04-37-38
2018-05-18	04-37-40
2018-05-18	04-37-41
2018-05-18	04-37-41
2018-05-18	04-37-41
2018-05-18	04-37-43
2018-05-18	04-37-45
2018-05-18	04-37-47
2018-05-18	04-37-50
2018-05-18	04-37-52
2018-05-18	04-37-53
2018-05-18	04-37-54
2018-05-18	04-37-55
2018-05-18	04-37-55
2018-05-18	04-37-57
2018-05-18	04-37-58
2018-05-18	04-37-58
2018-05-18	04-37-58
2018-05-18	04-37-58
2018-05-18	04-37-58
2018-05-18	04-38-00
2018-05-18	04-38-01
2018-05-18	04-38-03
2018-05-18	04-38-05
2018-05-18	04-38-05
2018-05-18	04-38-08
2018-05-18	04-38-10
2018-05-18	04-38-12
2018-05-18	04-38-12
2018-05-18	04-38-12
2018-05-18	04-38-14
2018-05-18	04-38-17
2018-05-18	04-38-19
2018-05-18	04-38-22
2018-05-18	04-38-22
2018-05-18	04-38-27
2018-05-18	04-38-27
2018-05-18	04-38-36
2018-05-18	04-38-37
2018-05-18	04-38-43
2018-05-18	04-38-46
2018-05-18	04-38-47
2018-05-18	04-38-52
2018-05-18	04-39-15
2018-05-18	04-39-18
2018-05-18	04-39-31
2018-05-18	04-39-34
2018-05-18	04-39-38
2018-05-18	04-39-42
2018-05-18	04-39-45
2018-05-18	04-39-46
2018-05-18	04-39-46
2018-05-18	04-39-49
2018-05-18	04-39-50
2018-05-18	04-39-52
2018-05-18	04-39-53
2018-05-18	04-39-53
2018-05-18	04-39-54
2018-05-18	04-40-00
2018-05-18	04-40-03
2018-05-18	04-40-08
2018-05-18	04-40-13
2018-05-18	04-40-19
2018-05-18	04-40-19
2018-05-18	04-40-20
2018-05-18	04-40-24
2018-05-18	04-40-25
2018-05-18	04-40-25
2018-05-18	04-40-28
2018-05-18	04-40-28
2018-05-18	04-40-31
2018-05-18	04-40-36
2018-05-18	04-40-38
2018-05-18	04-40-38
2018-05-18	04-40-41
2018-05-18	04-40-42
2018-05-18	04-40-44
2018-05-18	04-40-48
2018-05-18	04-40-48
2018-05-18	04-40-59
2018-05-18	04-41-04
2018-05-18	04-41-04
2018-05-18	04-41-05
2018-05-18	04-41-09
2018-05-18	04-41-10
2018-05-18	04-41-12
2018-05-18	04-41-13
2018-05-18	04-41-13
2018-05-18	04-41-15
2018-05-18	04-41-19
2018-05-18	04-41-19
2018-05-18	04-41-25
2018-05-18	04-41-28
2018-05-18	04-41-38
2018-05-18	04-41-42
2018-05-18	04-41-45
2018-05-18	04-41-51
2018-05-18	04-41-52
2018-05-18	04-41-56
2018-05-18	04-42-05
2018-05-18	04-42-07
2018-05-18	04-42-12
2018-05-18	04-42-12
2018-05-18	04-42-13
2018-05-18	04-42-13
2018-05-18	04-42-15
2018-05-18	04-42-19
2018-05-18	04-42-19
2018-05-18	04-42-20
2018-05-18	04-42-28
2018-05-18	04-42-33
2018-05-18	04-42-34
2018-05-18	04-42-36
2018-05-18	04-42-39
2018-05-18	04-42-41
2018-05-18	04-42-42
2018-05-18	04-42-43
2018-05-18	04-42-47
2018-05-18	04-42-49
2018-05-18	04-42-50
2018-05-18	04-42-52
2018-05-18	04-42-53
2018-05-18	04-42-56
2018-05-18	04-42-57
2018-05-18	04-42-58
2018-05-18	04-43-03
2018-05-18	04-43-04
2018-05-18	04-43-04
2018-05-18	04-43-06
2018-05-18	04-43-07
2018-05-18	04-43-19
2018-05-18	04-43-20
2018-05-18	04-43-21
2018-05-18	04-43-25
2018-05-18	04-43-31
2018-05-18	04-43-31
2018-05-18	04-43-32
2018-05-18	04-43-34
2018-05-18	04-43-35
2018-05-18	04-43-38
2018-05-18	04-43-38
2018-05-18	04-43-40
2018-05-18	04-43-41
2018-05-18	04-43-43
2018-05-18	04-43-51
2018-05-18	04-43-58
2018-05-18	04-44-03
2018-05-18	04-44-08
2018-05-18	04-44-13
2018-05-18	04-44-16
2018-05-18	04-44-18
2018-05-18	04-44-23
2018-05-18	04-44-26
2018-05-18	04-44-27
2018-05-18	04-44-27
2018-05-18	04-44-31
2018-05-18	04-44-31
2018-05-18	04-44-33
2018-05-18	04-44-35
2018-05-18	04-44-37
2018-05-18	04-44-39
2018-05-18	04-44-45
2018-05-18	04-44-50
2018-05-18	04-44-53
2018-05-18	04-44-59
2018-05-18	04-44-59
2018-05-18	04-45-01
2018-05-18	04-45-04
2018-05-18	04-45-17
2018-05-18	04-45-18
2018-05-18	04-45-19
2018-05-18	04-45-21
2018-05-18	04-45-24
2018-05-18	04-45-28
2018-05-18	04-45-40
2018-05-18	04-45-49
2018-05-18	04-45-54
2018-05-18	04-46-00
2018-05-18	04-46-01
2018-05-18	04-46-08
2018-05-18	04-46-12
2018-05-18	04-46-17
2018-05-18	04-46-19
2018-05-18	04-46-22
2018-05-18	04-46-27
2018-05-18	04-46-29
2018-05-18	04-46-30
2018-05-18	04-46-36
2018-05-18	04-46-39
2018-05-18	04-46-40
2018-05-18	04-46-42
2018-05-18	04-46-45
2018-05-18	04-46-51
2018-05-18	04-46-53
2018-05-18	04-46-56
2018-05-18	04-46-57
2018-05-18	04-47-00
2018-05-18	04-47-02
2018-05-18	04-47-04
2018-05-18	04-47-04
2018-05-18	04-47-06
2018-05-18	04-47-11
2018-05-18	04-47-13
2018-05-18	04-47-14
2018-05-18	04-47-14
2018-05-18	04-47-17
2018-05-18	04-47-22
2018-05-18	04-47-25
2018-05-18	04-47-26
2018-05-18	04-47-26
2018-05-18	04-47-31
2018-05-18	04-47-33
2018-05-18	04-47-48
2018-05-18	04-47-55
2018-05-18	04-48-04
2018-05-18	04-48-07
2018-05-18	04-48-07
2018-05-18	04-48-08
2018-05-18	04-48-12
2018-05-18	04-48-13
2018-05-18	04-48-16
2018-05-18	04-48-17
2018-05-18	04-48-17
2018-05-18	04-48-17
2018-05-18	04-48-21
2018-05-18	04-48-23
2018-05-18	04-48-24
2018-05-18	04-48-28
2018-05-18	04-48-31
2018-05-18	04-48-34
2018-05-18	04-48-35
2018-05-18	04-48-38
2018-05-18	04-48-39
2018-05-18	04-48-42
2018-05-18	04-48-45
2018-05-18	04-48-45
2018-05-18	04-48-46
2018-05-18	04-48-48
2018-05-18	04-48-50
2018-05-18	04-48-51
2018-05-18	04-48-52
2018-05-18	04-48-52
2018-05-18	04-48-54
2018-05-18	04-48-55
2018-05-18	04-48-56
2018-05-18	04-48-56
2018-05-18	04-48-57
2018-05-18	04-49-02
2018-05-18	04-49-12
2018-05-18	04-49-12
2018-05-18	04-49-13
2018-05-18	04-49-14
2018-05-18	04-49-21
2018-05-18	04-49-25
2018-05-18	04-49-26
2018-05-18	04-49-27
2018-05-18	04-49-33
2018-05-18	04-49-34
2018-05-18	04-49-34
2018-05-18	04-49-36
2018-05-18	04-49-38
2018-05-18	04-49-40
2018-05-18	04-49-41
2018-05-18	04-49-43
2018-05-18	04-49-44
2018-05-18	04-49-54
2018-05-18	04-49-55
2018-05-18	04-49-56
2018-05-18	04-50-00
2018-05-18	04-50-12
2018-05-18	04-50-16
2018-05-18	04-50-17
2018-05-18	04-50-20
2018-05-18	04-50-21
2018-05-18	04-50-22
2018-05-18	04-50-25
2018-05-18	04-50-25
2018-05-18	04-50-27
2018-05-18	04-50-29
2018-05-18	04-50-33
2018-05-18	04-50-48
2018-05-18	04-50-52
2018-05-18	04-50-55
2018-05-18	04-50-57
2018-05-18	04-51-03
2018-05-18	04-51-04
2018-05-18	04-51-05
2018-05-18	04-51-18
2018-05-18	04-51-20
2018-05-18	04-51-23
2018-05-18	04-51-28
2018-05-18	04-51-33
2018-05-18	04-51-43
2018-05-18	04-51-47
2018-05-18	04-51-54
2018-05-18	04-51-56
2018-05-18	04-51-58
2018-05-18	04-52-08
2018-05-18	04-52-13
2018-05-18	04-52-16
2018-05-18	04-52-18
2018-05-18	04-52-28
2018-05-18	04-52-30
2018-05-18	04-52-38
2018-05-18	04-52-38
2018-05-18	04-52-40
2018-05-18	04-52-45
2018-05-18	04-52-46
2018-05-18	04-52-49
2018-05-18	04-53-04
2018-05-18	04-53-17
2018-05-18	04-53-20
2018-05-18	04-53-21
2018-05-18	04-53-24
2018-05-18	04-53-25
2018-05-18	04-53-26
2018-05-18	04-53-29
2018-05-18	04-53-32
2018-05-18	04-53-33
2018-05-18	04-53-38
2018-05-18	04-53-50
2018-05-18	04-53-51
2018-05-18	04-53-53
2018-05-18	04-53-58
2018-05-18	04-53-59
2018-05-18	04-54-00
2018-05-18	04-54-00
2018-05-18	04-54-06
2018-05-18	04-54-11
2018-05-18	04-54-17
2018-05-18	04-54-18
2018-05-18	04-54-27
2018-05-18	04-54-30
2018-05-18	04-54-31
2018-05-18	04-54-37
2018-05-18	04-54-38
2018-05-18	04-54-48
2018-05-18	04-54-49
2018-05-18	04-54-51
2018-05-18	04-54-56
2018-05-18	04-54-59
2018-05-18	04-55-01
2018-05-18	04-55-07
2018-05-18	04-55-18
2018-05-18	04-55-19
2018-05-18	04-55-28
2018-05-18	04-55-29
2018-05-18	04-55-33
2018-05-18	04-55-42
2018-05-18	04-55-45
2018-05-18	04-55-50
2018-05-18	04-56-00
2018-05-18	04-56-00
2018-05-18	04-56-04
2018-05-18	04-56-08
2018-05-18	04-56-08
2018-05-18	04-56-13
2018-05-18	04-56-18
2018-05-18	04-56-19
2018-05-18	04-56-27
2018-05-18	04-56-34
2018-05-18	04-56-34
2018-05-18	04-56-39
2018-05-18	04-56-42
2018-05-18	04-56-47
2018-05-18	04-56-47
2018-05-18	04-56-48
2018-05-18	04-56-49
2018-05-18	04-56-59
2018-05-18	04-56-59
2018-05-18	04-57-02
2018-05-18	04-57-09
2018-05-18	04-57-09
2018-05-18	04-57-14
2018-05-18	04-57-15
2018-05-18	04-57-15
2018-05-18	04-57-16
2018-05-18	04-57-19
2018-05-18	04-57-24
2018-05-18	04-57-24
2018-05-18	04-57-27
2018-05-18	04-57-29
2018-05-18	04-57-41
2018-05-18	04-57-43
2018-05-18	04-57-46
2018-05-18	04-57-47
2018-05-18	04-57-47
2018-05-18	04-57-47
2018-05-18	04-57-49
2018-05-18	04-57-49
2018-05-18	04-57-51
2018-05-18	04-57-52
2018-05-18	04-57-52
2018-05-18	04-57-54
2018-05-18	04-57-56
2018-05-18	04-57-57
2018-05-18	04-57-58
2018-05-18	04-58-02
2018-05-18	04-58-02
2018-05-18	04-58-04
2018-05-18	04-58-05
2018-05-18	04-58-11
2018-05-18	04-58-16
2018-05-18	04-58-21
2018-05-18	04-58-25
2018-05-18	04-58-26
2018-05-18	04-58-29
2018-05-18	04-58-30
2018-05-18	04-58-34
2018-05-18	04-58-37
2018-05-18	04-58-38
2018-05-18	04-58-39
2018-05-18	04-58-41
2018-05-18	04-58-43
2018-05-18	04-58-49
2018-05-18	04-58-50
2018-05-18	04-58-52
2018-05-18	04-58-53
2018-05-18	04-58-56
2018-05-18	04-58-56
2018-05-18	04-58-58
2018-05-18	04-58-59
2018-05-18	04-59-01
2018-05-18	04-59-04
2018-05-18	04-59-04
2018-05-18	04-59-06
2018-05-18	04-59-06
2018-05-18	04-59-08
2018-05-18	04-59-08
2018-05-18	04-59-09
2018-05-18	04-59-13
2018-05-18	04-59-14
2018-05-18	04-59-17
2018-05-18	04-59-22
2018-05-18	04-59-22
2018-05-18	04-59-23
2018-05-18	04-59-24
2018-05-18	04-59-29
2018-05-18	04-59-29
2018-05-18	04-59-29
2018-05-18	04-59-29
2018-05-18	04-59-30
2018-05-18	04-59-34
2018-05-18	04-59-39
2018-05-18	04-59-40
2018-05-18	04-59-44
2018-05-18	04-59-49
2018-05-18	04-59-49
2018-05-18	04-59-53
2018-05-18	04-59-53
2018-05-18	04-59-55
2018-05-18	04-59-55
2018-05-18	04-59-56
2018-05-18	05-00-12
2018-05-18	05-00-15
2018-05-18	05-00-21
2018-05-18	05-00-25
2018-05-18	05-00-26
2018-05-18	05-00-26
2018-05-18	05-00-26
2018-05-18	05-00-32
2018-05-18	05-00-38
2018-05-18	05-00-40
2018-05-18	05-00-43
2018-05-18	05-00-46
2018-05-18	05-00-52
2018-05-18	05-00-53
2018-05-18	05-00-54
2018-05-18	05-00-55
2018-05-18	05-00-56
2018-05-18	05-00-59
2018-05-18	05-00-59
2018-05-18	05-00-59
2018-05-18	05-00-59
2018-05-18	05-01-02
2018-05-18	05-01-02
2018-05-18	05-01-11
2018-05-18	05-01-16
2018-05-18	05-01-24
2018-05-18	05-01-27
2018-05-18	05-01-36
2018-05-18	05-01-37
2018-05-18	05-01-41
2018-05-18	05-01-42
2018-05-18	05-01-45
2018-05-18	05-01-46
2018-05-18	05-01-49
2018-05-18	05-01-55
2018-05-18	05-01-56
2018-05-18	05-01-58
2018-05-18	05-02-19
2018-05-18	05-02-29
2018-05-18	05-02-39
2018-05-18	05-02-39
2018-05-18	05-02-41
2018-05-18	05-02-46
2018-05-18	05-02-48
2018-05-18	05-02-52
2018-05-18	05-02-53
2018-05-18	05-02-54
2018-05-18	05-02-57
2018-05-18	05-02-59
2018-05-18	05-03-05
2018-05-18	05-03-11
2018-05-18	05-03-16
2018-05-18	05-03-20
2018-05-18	05-03-22
2018-05-18	05-03-51
2018-05-18	05-03-58
2018-05-18	05-04-02
2018-05-18	05-04-16
2018-05-18	05-04-31
2018-05-18	05-04-38
2018-05-18	05-04-41
2018-05-18	05-04-59
2018-05-18	05-05-05
2018-05-18	05-05-09
2018-05-18	05-05-36
2018-05-18	05-05-36
2018-05-18	05-05-40
2018-05-18	05-05-41
2018-05-18	05-05-42
2018-05-18	05-05-44
2018-05-18	05-06-18
2018-05-18	05-06-29
2018-05-18	05-06-46
2018-05-18	05-06-57
2018-05-18	05-07-09
2018-05-18	05-07-10
2018-05-18	05-07-19
2018-05-18	05-07-24
2018-05-18	05-07-32
2018-05-18	05-07-45
2018-05-18	05-07-54
2018-05-18	05-07-55
2018-05-18	05-08-22
2018-05-18	05-08-35
2018-05-18	05-08-40
2018-05-18	05-08-43
2018-05-18	05-08-51
2018-05-18	05-08-53
2018-05-18	05-08-57
2018-05-18	05-09-13
2018-05-18	05-09-17
2018-05-18	05-09-30
2018-05-18	05-09-31
2018-05-18	05-09-45
2018-05-18	05-11-06
2018-05-18	05-14-06
2018-05-18	05-14-09
2018-05-18	05-15-21
2018-05-18	05-21-35
2018-05-18	05-22-18
2018-05-18	05-22-41
2018-05-18	05-22-41
2018-05-18	05-22-46
2018-05-18	05-22-57
2018-05-18	05-23-01
2018-05-18	05-23-03
2018-05-18	05-23-09
2018-05-18	05-23-18
2018-05-18	05-23-21
2018-05-18	05-23-29
2018-05-18	05-23-35
2018-05-18	05-23-37
2018-05-18	05-23-40
2018-05-18	05-23-40
2018-05-18	05-23-49
2018-05-18	05-23-49
2018-05-18	05-23-50
2018-05-18	05-23-55
2018-05-18	05-23-57
2018-05-18	05-23-59
2018-05-18	05-24-02
2018-05-18	05-24-10
2018-05-18	05-24-10
2018-05-18	05-24-11
2018-05-18	05-24-11
2018-05-18	05-24-11
2018-05-18	05-24-14
2018-05-18	05-24-19
2018-05-18	05-24-19
2018-05-18	05-24-19
2018-05-18	05-24-23
2018-05-18	05-24-24
2018-05-18	05-24-24
2018-05-18	05-24-26
2018-05-18	05-24-26
2018-05-18	05-24-30
2018-05-18	05-24-33
2018-05-18	05-24-33
2018-05-18	05-24-35
2018-05-18	05-24-38
2018-05-18	05-24-41
2018-05-18	05-24-42
2018-05-18	05-24-43
2018-05-18	05-24-44
2018-05-18	05-24-44
2018-05-18	05-24-46
2018-05-18	05-24-50
2018-05-18	05-24-54
2018-05-18	05-24-56
2018-05-18	05-25-08
2018-05-18	05-25-17
2018-05-18	05-25-27
2018-05-18	05-25-33
2018-05-18	05-25-36
2018-05-18	05-25-42
2018-05-18	05-25-47
2018-05-18	05-25-48
2018-05-18	05-25-56
2018-05-18	05-25-57
2018-05-18	05-25-59
2018-05-18	05-26-10
2018-05-18	05-26-12
2018-05-18	05-26-14
2018-05-18	05-26-26
2018-05-18	05-26-28
2018-05-18	05-26-30
2018-05-18	05-26-34
2018-05-18	05-26-35
2018-05-18	05-26-36
2018-05-18	05-26-49
2018-05-18	05-26-50
2018-05-18	05-26-56
2018-05-18	05-27-00
2018-05-18	05-27-05
2018-05-18	05-27-07
2018-05-18	05-27-09
2018-05-18	05-27-10
2018-05-18	05-27-14
2018-05-18	05-27-16
2018-05-18	05-27-20
2018-05-18	05-27-21
2018-05-18	05-27-25
2018-05-18	05-27-28
2018-05-18	05-27-31
2018-05-18	05-27-32
2018-05-18	05-27-34
2018-05-18	05-27-35
2018-05-18	05-27-43
2018-05-18	05-27-48
2018-05-18	05-27-51
2018-05-18	05-27-52
2018-05-18	05-27-58
2018-05-18	05-28-01
2018-05-18	05-28-01
2018-05-18	05-28-07
2018-05-18	05-28-11
2018-05-18	05-28-17
2018-05-18	05-28-35
2018-05-18	05-28-43
2018-05-18	05-28-46
2018-05-18	05-29-09
2018-05-18	05-29-34
2018-05-18	05-29-41
2018-05-18	05-29-56
2018-05-18	05-30-00
2018-05-18	05-30-01
2018-05-18	05-30-28
2018-05-18	05-30-43
2018-05-18	05-31-05
2018-05-18	05-31-11
2018-05-18	05-31-30
2018-05-18	05-31-44
2018-05-18	05-32-33
2018-05-18	05-33-25
2018-05-18	05-33-51
2018-05-18	05-35-38
2018-05-18	05-36-46
2018-05-18	05-38-05
2018-05-18	05-38-34
2018-05-18	05-38-37
2018-05-18	05-38-53
2018-05-18	05-38-54
2018-05-18	05-39-02
2018-05-18	05-39-05
2018-05-18	05-39-28
2018-05-18	05-40-52
2018-05-18	05-41-16
2018-05-18	05-41-56
2018-05-18	05-42-29
2018-05-18	05-43-19
2018-05-18	05-44-27
2018-05-18	05-44-30
2018-05-18	05-44-50
2018-05-18	05-44-57
2018-05-18	05-45-25
2018-05-18	05-46-18
2018-05-18	05-46-34
2018-05-18	05-47-59
2018-05-18	05-49-43
2018-05-18	05-49-46
2018-05-18	05-50-25
2018-05-18	05-50-34
2018-05-18	05-51-32
2018-05-18	05-51-49
2018-05-18	05-52-05
2018-05-18	05-52-11
2018-05-18	05-52-13
2018-05-18	05-52-30
2018-05-18	05-53-22
2018-05-18	05-53-26
2018-05-18	05-53-34
2018-05-18	05-53-41
2018-05-18	05-54-09
2018-05-18	05-54-56
2018-05-18	05-55-57
2018-05-18	05-56-15
2018-05-18	05-56-27
2018-05-18	05-56-46
2018-05-18	05-57-12
2018-05-18	05-57-23
2018-05-18	05-58-35
2018-05-18	05-59-02
2018-05-18	05-59-48
2018-05-18	06-00-21
2018-05-18	06-00-40
2018-05-18	06-01-46
2018-05-18	06-01-56
2018-05-18	06-03-01
2018-05-18	06-03-42
2018-05-18	06-05-00
2018-05-18	06-07-22
2018-05-18	06-14-35
2018-05-18	06-22-13
2018-05-18	06-22-33
2018-05-18	06-23-46
2018-05-18	06-25-58
2018-05-18	06-26-51
2018-05-18	06-26-56
2018-05-18	06-26-59
2018-05-18	06-27-09
2018-05-18	06-28-38
2018-05-18	06-29-24
2018-05-18	06-33-16
2018-05-18	06-34-12
2018-05-18	06-38-12
2018-05-18	06-38-20
2018-05-18	06-38-54
2018-05-18	06-38-57
2018-05-18	06-40-40
2018-05-18	06-42-20
2018-05-18	06-42-23
2018-05-18	06-42-25
2018-05-18	06-42-50
2018-05-18	06-43-22
2018-05-18	06-43-34
2018-05-18	06-43-35
2018-05-18	06-43-46
2018-05-18	06-43-51
2018-05-18	06-44-37
2018-05-18	06-44-43
2018-05-18	06-45-40
2018-05-18	06-46-45
2018-05-18	06-48-07
2018-05-18	06-48-56
2018-05-18	06-49-06
2018-05-18	06-49-57
2018-05-18	06-50-17
2018-05-18	06-51-14
2018-05-18	06-51-17
2018-05-18	06-51-43
2018-05-18	06-52-11
2018-05-18	06-53-28
